TYPE|FLOW|REMARK|Unnamed: 3|VOL|ISSUE|YEAR|DOI|TITLE|AUTHOR|SCHOOL|KEY_WORDS|N_ABS|AU1|AU2|AU3|AU4|AU5|AU6|AU7|AU8|AU9|AU10|SC1|SC2|SC3|SC4|SC5|SC6|SC7|SC8|SC9|SC10|COUN1|COUN2|COUN3|COUN4|COUN5|COUN6|COUN7|COUN8|COUN9|COUN10
T|0|call center outsourcing|0|9|1|2007|10.1287/msom.1060.0119|Call-Routing Schemes for Call-Center Outsourcing|Noah Gans, Yong-Pin Zhou|OPIM Department, The Wharton School, University of Pennsylvania, Philadelphia, Pennsylvania 19104;Management Science Department, University of Washington Business School, Seattle, Washington 98195-3200|call routing; outsourcing; priority routing; call-center staffing; bursty call arrival|Companies may choose to outsource parts, but not all, of their call-center operations. In some cases, they classify customers as high or low value, serving the former with their in-house operations and routing the latter to an outsourcer. Typically, they impose service-level constraints on the time each type of customer waits on hold.|Noah Gans| Yong-Pin Zhou|||||||||OPIM Department, The Wharton School, University of Pennsylvania, Philadelphia, Pennsylvania 19104|Management Science Department, University of Washington Business School, Seattle, Washington 98195-3200|||||||||USA|USA||||||||
EM|0|0|0|19|4|2017|10.1287/msom.2017.0661|Do Plant Inspections Predict Future Quality? The Role of Investigator Experience|George Ball , Enno Siemsen , Rachna Shah |Operations and Decision Technologies Department, Kelley School of Business, Indiana University, Bloomington, Indiana 47405;Operations and Information Management Department, Wisconsin School of Business, University of Wisconsin鈥揗adison, Madison, Wisconsin 53706;Supply Chain and Operations Department, Carlson School of Management, University of Minnesota, Minneapolis, Minnesota 55455|supply chain management; public policy; econometric analysis; quality management|Plant inspections enable firms to manage their quality risk in global supply chains. However, surprisingly little research examines the relationship between such inspections and future product quality. In this paper, we study how well plant inspection outcomes predict the hazard of a future recall and analyze how investigator experience affects this predictive relationship. Using secondary data spanning a seven-year period in the medical device industry and a recurrent-event Cox proportional hazard model, our analysis shows that inspection outcomes reliably predict future product recalls. However, inspection outcomes become an unreliable predictor of recalls with an increase in site-specific investigator experience. Through post hoc analysis, we also show that the hazard of a recall at a plant increases with site-specific experience, independent of the inspection outcome. Compared to the first visit by an investigator, the recall hazard increases by 21% the second time the investigator visits a specific plant, and by 57% on the third visit. We propose investigator rotation and investigator sequencing as two policies to help mitigate this increased recall risk.|George Ball | Enno Siemsen | Rachna Shah ||||||||Operations and Decision Technologies Department, Kelley School of Business, Indiana University, Bloomington, Indiana 47405|Operations and Information Management Department, Wisconsin School of Business, University of Wisconsin鈥揗adison, Madison, Wisconsin 53706|Supply Chain and Operations Department, Carlson School of Management, University of Minnesota, Minneapolis, Minnesota 55455||||||||USA|USA|USA|||||||
T|P |0|0|7|3|2005|10.1287/msom.1050.0083|Trade-offs Between Customer Service and Cost in Integrated Supply Chain Design|Zuo-Jun Max Shen, Mark S. Daskin|Department of Industrial Engineering and Operations Research, University of California, Berkeley, California 94720-1777;Department of Industrial Engineering and Management Sciences, Northwestern University, Evanston, Illinois 60208|customer service; integrated supply chain design; multiobjective optimization; trade-off analysis; genetic algorithm|When designing supply chains, firms are often faced with the competing demands of improved customer service and reduced cost. We extend a cost-based location-inventory model (Shen et al. 2003) to include a customer service element and develop practical methods for quick and meaningful evaluation of cost/service trade-offs. Service is measured by the fraction of all demands that are located within an exogenously specified distance of the assigned distribution center. The nonlinear model simultaneously determines distribution center locations and the assignment of demand nodes to distribution centers to optimize the cost and service objectives. We use a weighting method to find all supported points on the trade-off curve. We also propose a heuristic solution approach based on genetic algorithms that can generate optimal or close-to-optimal solutions in a much shorter time compared to the weighting method. Our results suggest that significant service improvements can be achieved relative to the minimum cost solution at a relatively small incremental cost.|Zuo-Jun Max Shen| Mark S. Daskin|||||||||Department of Industrial Engineering and Operations Research, University of California, Berkeley, California 94720-1777|Department of Industrial Engineering and Management Sciences, Northwestern University, Evanston, Illinois 60208|||||||||USA|USA||||||||
T|P|0|0|11|4|2009|10.1287/msom.1080.0240|Consumer Returns Policies and Supply Chain Performance|Xuanming Su|Haas School of Business, University of California, Berkeley, Berkeley, California 94720|consumer returns; supply chains; valuation uncertainty; newsvendor model; supply contracts|This paper develops a model of consumer returns policies. In our model, consumers face valuation uncertainty and realize their valuations only after purchase. There is also aggregate demand uncertainty, captured using the conventional newsvendor model. In this environment, consumers decide whether to purchase and then whether to return the product, whereas the seller sets the price, quantity, and refund amount.|Xuanming Su||||||||||Haas School of Business, University of California, Berkeley, Berkeley, California 94720||||||||||USA|||||||||
T|P|0|0|9|3|2007|10.1287/msom.1070.0151|Two-Wholesale-Price Contracts: Push, Pull, and Advance-Purchase Discount Contracts|Lingxiu Dong, Kaijie Zhu|John M. Olin School of Business, Washington University in Saint Louis, Saint Louis, Missouri 63130;Department of Industrial Engineering and Logistics Management, Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong|Pareto improvement; contracting; pricing; advance purchase; newsvendor model|The allocation of inventory ownership affects the inventory availability in a supply chain, which in turn determines the supply chain performance. In this paper, we consider a supplier-retailer supply chain in which the supplier starts production well in advance of the selling season, and the retailer is offered two ordering opportunities at different points in time. An early order is allowed before the supplier’s production decision, and a late order is allowed after the completion of production and after observing the demand. When the two wholesale prices change, we illustrate how the inventory decision rights and ownership are shifted and/or shared between the two firms, resulting in push, pull, or advance-purchase discount contracts. We then characterize the complete set of Pareto-dominant contracts for any given two-wholesale-price contract. We find that Pareto improvement can be achieved when inventory ownership is shifted from individual to shared and sometimes vice versa. In the latter case, push contracts not only are more likely to offer Pareto improvement, but also can achieve higher supply chain efficiency than pull contracts. We also identify conditions that enable Pareto improvement by introducing a new ordering opportunity to firms that had been bound by a single ordering opportunity without renegotiating the existing wholesale price, and we demonstrate through a numerical study that the adoption of the new ordering opportunity can significantly improve supply chain efficiency. We show that such Pareto improvement is more likely to happen when demand is more volatile.|Lingxiu Dong| Kaijie Zhu|||||||||John M. Olin School of Business, Washington University in Saint Louis, Saint Louis, Missouri 63130|Department of Industrial Engineering and Logistics Management, Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong|||||||||USA|HONG KONG||||||||
T|0|0|0|12|2|2010|10.1287/msom.1090.0266|Service Provider Competition: Delay Cost Structure, Segmentation, and Cost Advantage|Maxim Afanasyev, Haim Mendelson|Graduate School of Business, Stanford University, Stanford, California 94305;Graduate School of Business, Stanford University, Stanford, California 94305|delay cost structure; value-based market segmentation; service competition|We model competition between two providers who serve delay-sensitive customers. We compare a generalized delay cost structure, where a customer's delay cost depends on her service valuation, with the traditional additive delay cost structure, where the delay cost is independent of the customer's service valuation. Under the additive delay cost structure, service providers offer different prices and expected delays, but customers are indifferent between the providers. Under the generalized delay cost structure, when the providers have different capacity or operating costs, we obtain value-based market segmentation, whereby higher-value customers choose one provider and lower-value customers choose the other. We study how the delay cost parameters, the market size, and the service providers' costs affect the structure of the equilibrium.|Maxim Afanasyev| Haim Mendelson|||||||||Graduate School of Business, Stanford University, Stanford, California 94305|Graduate School of Business, Stanford University, Stanford, California 94305|||||||||USA|USA||||||||
T|0|0|0|17|2|2015|10.1287/msom.2014.0517|Bundled Procurement for Technology Acquisition and Future Competition|Leon Yang Chu, Yunzeng Wang|Marshall School of Business, University of Southern California, Los Angeles, California 90089;Anderson Graduate School of Management, University of California, Riverside, Riverside, California 92521|procurement; game theory; technology transfer; China policy|Consider a buyer who would like to procure certain products for the current period and the underlying technologies so that he can become a supplier and compete with current suppliers in the future market. One potential procurement mechanism for such a buyer is to bundle the procurement project with technology acquisition. We propose a dynamic stochastic game-theoretic model that analyzes the optimal technology offer strategies of the asymmetric suppliers and highlights how the size of the current project, relative to the size of the future market, and supplier competition determine the effectiveness of the bundled procurement mechanism for the buyer. For the two-supplier case, we find that each supplier has a dominant technology offer strategy that is independent of the opponent’s strategy. When the relative size of the project is small, suppliers only offer obsolete technologies even if their technologies are perfect substitutes. While suppliers offer better technologies as the project size increases, their responses in technology offers are not continuous with respect to the project size—once the project size reaches some threshold, suppliers’ optimal responses jump to their best technologies. We also observe that the premium needed for technology acquisition under the bundled procurement mechanism can be negligible compared to the expected profit from the future market.|Leon Yang Chu| Yunzeng Wang|||||||||Marshall School of Business, University of Southern California, Los Angeles, California 90089|Anderson Graduate School of Management, University of California, Riverside, Riverside, California 92521|||||||||USA|USA||||||||
T|0|survey|0|6|3|2004|10.1287/msom.1040.0051|Decision Technologies for Agribusiness Problems: A Brief Review of Selected Literature and a Call for Research|Timothy J. Lowe, Paul V. Preckel|Tippie College of Business, University of Iowa, Iowa City, Iowa 52242;Department of Agricultural Economics, Purdue University, West Lafayette, Indiana 47907|applied optimization; agriculture; crop planning|The supply chain in the food and agribusiness sector is characterized by long supply lead times combined with significant supply and demand uncertainties, and relatively thin margins. These challenges generate a need for management efficiency and the use of modern decision technology tools. We review some of the literature on applications of decision technology tools for a selected set of agribusiness problems and conclude by outlining what we see as some of the significant new problems facing the industry. It is our hope that we will stimulate interest in these problems and encourage researchers to work on solving them.|Timothy J. Lowe| Paul V. Preckel|||||||||Tippie College of Business, University of Iowa, Iowa City, Iowa 52242|Department of Agricultural Economics, Purdue University, West Lafayette, Indiana 47907|||||||||USA|USA||||||||
T|0|0|0|19|1|2017|10.1287/msom.2016.0596|Would You Like to Upgrade to a Premium Room? Evaluating the Benefit of Offering Standby Upgrades|Övünç Yılmaz, Pelin Pekgün, Mark Ferguson|Moore School of Business, University of South Carolina, Columbia, South Carolina 29208;Moore School of Business, University of South Carolina, Columbia, South Carolina 29208;Moore School of Business, University of South Carolina, Columbia, South Carolina 29208|revenue management; pricing; hotel industry; upgrades; strategic consumers|An important challenge faced by hotels is how to set their premium room price differential over their standard rooms and how to manage the upsell process. Standby upgrades, where the customer is only charged if the upgrade is available at the time of arrival, is one technique that has become increasingly popular in practice for monetizing the premium room inventory that may otherwise go unused. We develop a model of premium room and standby upgrade pricing under an uncertain market size and examine how and when standby upgrades can provide additional revenue for a hotel. When guests are myopic, we show that standby upgrades can be used as a powerful price discrimination tool, especially for hotel properties with high premium-to-standard room ratios. When guests are strategic, the benefit of standby upgrades is significantly diminished; we show that standby upgrades only increase revenue when the hotel property has a low premium-to-standard room ratio. Our findings thus provide guidance on the hotel types and environments that are most suitable for standby upgrades.|Övünç Yılmaz| Pelin Pekgün| Mark Ferguson||||||||Moore School of Business, University of South Carolina, Columbia, South Carolina 29208|Moore School of Business, University of South Carolina, Columbia, South Carolina 29208|Moore School of Business, University of South Carolina, Columbia, South Carolina 29208||||||||USA|USA|USA|||||||
T|0|0|0|20|4|2018|10.1287/msom.2017.0674|Carbon Tariffs: Effects in Settings with Technology Choice and Foreign Production Cost Advantage|David F. Drake |Leeds School of Business, University of Colorado, Boulder, Colorado 80309|"carbon regulation
environmental operations
game theory
public policy
technology choice"|Emissions regulation is a policy mechanism intended to address the threat of climate change. However, the stringency of emissions regulation varies across regions, raising concerns over carbon leakage—an outcome where stringent regulation in one region shifts production to regions with weaker regulation. It is believed that such leakage adversely increases global emissions. It is also believed that leakage can be eliminated by carbon tariffs, which are taxes imposed on imported goods so that they incur the same emissions cost that they would have if they had been produced in the regulated region. Results here contradict these beliefs. This paper demonstrates that carbon leakage can arise despite a carbon tariff but, when it does arise under a carbon tariff, it decreases emissions. Due in part to this clean leakage, results here indicate that a carbon tariff decreases global emissions. Domestic firm profits, on the other hand, can increase, decrease, or remain unchanged due to a carbon tariff, which suggests that carbon tariffs are not inherently protectionist as some argue. Rather, results here suggest that carbon tariffs improve the efficacy of emissions regulation, enabling it to reduce global emissions in many settings in which it would otherwise fail to do so.|David F. Drake ||||||||||Leeds School of Business, University of Colorado, Boulder, Colorado 80309||||||||||USA|||||||||
T|I|AsymmetricI|0|13|1|2011|10.1287/msom.1100.0303|Asymmetric Information and Economies of Scale in Service Contracting|Mustafa Akan, Barış Ata, Martin A. Lariviere|Tepper School of Business, Carnegie Mellon University, Pittsburgh, Pennsylvania 15213;Kellogg School of Management, Northwestern University, Evanston, Illinois 60208;Kellogg School of Management, Northwestern University, Evanston, Illinois 60208|service outsourcing; call centers; order fulfillment operations; economies of scale; information asymmetry; screening|We consider outsourcing in two important service settings: call center and order fulfillment operations. An important factor in both is the inherent economies of scale. Therefore, we advance a unifying model covering both applications and study the associated contracting problem under information asymmetry. At the time of contracting, the outsourcing firm, “the originator,” faces uncertainty regarding the demand volume but has private information about its probability distribution. The true demand is quickly observed once the service commences. The service provider invests in capacity before the start of the operation and offers a menu of contracts to screen different types of the originator. Adopting a mechanism design approach, we prove that a menu of two-part tariffs achieves the full-information solution. Hence, it is optimal among all possible contracts (in both settings) because of economies of scale and contractibility of realized demand.|Mustafa Akan| Barış Ata| Martin A. Lariviere||||||||Tepper School of Business, Carnegie Mellon University, Pittsburgh, Pennsylvania 15213|Kellogg School of Management, Northwestern University, Evanston, Illinois 60208|Kellogg School of Management, Northwestern University, Evanston, Illinois 60208||||||||USA|USA|USA|||||||
T|0|0|0|10|3|2008|10.1287/msom.1070.0182|Facility Location with Stochastic Demand and Constraints on Waiting Time|Opher Baron, Oded Berman, Dmitry Krass|Joseph L. Rotman School of Management, University of Toronto, Toronto, Ontario, Canada M5S 3E6;Joseph L. Rotman School of Management, University of Toronto, Toronto, Ontario, Canada M5S 3E6;Joseph L. Rotman School of Management, University of Toronto, Toronto, Ontario, Canada M5S 3E6|facility location; stochastic demand; queueing; service level|We analyze the problem of optimal location of a set of facilities in the presence of stochastic demand and congestion. Customers travel to the closest facility to obtain service; the problem is to determine the number, locations, and capacity of the facilities. Under rather general assumptions (spatially distributed continuous demand, general arrival and service processes, and nonlinear location and capacity costs) we show that the problem can be decomposed, and construct an efficient optimization algorithm. The analysis yields several insights, including the importance of equitable facility configurations (EFCs), the behavior of optimal and near-optimal capacities, and robust class of solutions that can be constructed for this problem.|Opher Baron| Oded Berman| Dmitry Krass||||||||Joseph L. Rotman School of Management, University of Toronto, Toronto, Ontario, Canada M5S 3E6|Joseph L. Rotman School of Management, University of Toronto, Toronto, Ontario, Canada M5S 3E6|Joseph L. Rotman School of Management, University of Toronto, Toronto, Ontario, Canada M5S 3E6||||||||CANADA|CANADA|CANADA|||||||
T|P|0|0|16|1|2014|10.1287/msom.2013.0459|Dynamic Inventory–Pricing Control Under Backorder: Demand Estimation and Policy Optimization|Qi Feng, Sirong Luo, Dan Zhang|Krannert School of Management, Purdue University, West Lafayette, Indiana 47907;School of Statistics and Management, Shanghai University of Finance and Economics, Shanghai 200433, China; and Key Laboratory of Mathematical Economics (SUFE), Ministry of Education, Shanghai 200433, China;Leads School of Business, University of Colorado at Boulder, Boulder, Colorado 80309|inventory鈥損ricing; generalized additive models; dynamic programming|Inventory-based dynamic pricing has become a common operations strategy in practice and has received considerable attention from the research community. From an implementation perspective, it is desirable to design a simple policy like a base-stock list-price (BSLP) policy. The existing research on this problem often imposes restrictive conditions to ensure the optimality of a BSLP policy, which limits its applicability in practice. In this paper, we analyze the dynamic inventory and pricing control problem in which the demand follows a generalized additive model (GAM). The GAM overcomes the limitations of several demand models commonly used in the literature, but introduces analytical challenges in analyzing the dynamic program. Via a variable transformation approach, we identify a new set of technical conditions under which a BSLP policy is optimal. These conditions are easy to verify because they depend only on the location and scale parameters of demand as functions of price and are independent of the cost parameters or the distribution of the random demand component. Moreover, although a BSLP policy is optimal under these conditions, the optimal price may not be monotone decreasing in the inventory level. We further demonstrate our results by applying a constrained maximum likelihood estimation procedure to simultaneously estimate the demand function and verify the optimality of a BSLP policy on a retail data set.|Qi Feng| Sirong Luo| Dan Zhang||||||||Krannert School of Management, Purdue University, West Lafayette, Indiana 47907|School of Statistics and Management, Shanghai University of Finance and Economics, Shanghai 200433, China; and Key Laboratory of Mathematical Economics (SUFE), Ministry of Education, Shanghai 200433, China|Leads School of Business, University of Colorado at Boulder, Boulder, Colorado 80309||||||||USA|CHINA|USA|||||||
T|P|0|0|4|4|2002|10.1287/msom.4.4.275.5730|Multilocation Combined Pricing and Inventory Control|Awi Federgruen, Aliza Heching|Graduate School of Business, Columbia University, New York, New York 10027;IBM T.J. Watson Research Center, Yorktown Heights, New York 10598|inventory; pricing strategies; two-echelon system|We consider the problem of managing inventories and dynamically adjusting retailer prices in distribution systems with geographically dispersed retailers. More specifically, we analyze the following single item, periodic review model. The distribution of demand in each period, at a given retailer, depends on the item's price according to a stochastic demand function. These stochastic demand functions may vary by retailer and by period. The replenishment process consists of two phases: In some or all periods, a distribution center may place an order with an outside supplier. This order arrives at the distribution center after an “order leadtime” and is then, in the second phase, allocated to the retailers. Allocations arrive after a second “allocation leadtime.”|Awi Federgruen| Aliza Heching|||||||||Graduate School of Business, Columbia University, New York, New York 10027|IBM T.J. Watson Research Center, Yorktown Heights, New York 10598|||||||||USA|USA||||||||
EM|I|0|0|5|1|2003|10.1287/msom.5.1.70.12759|An Empirical Analysis of Forecast Sharing in the Semiconductor Equipment Supply Chain|Justin Z. Ren|Operations and Information Management Department, The Wharton School, University of Pennsylvania, Philadelphia, Pennsylvania 19104|-|Presents information on a study which detailed data on forecast sharing and order fulfillment that was collected in the semiconductor equipment supply chain. Research objectives and key hypotheses; Stages of the proposed model; Implications of over-forecasting and forecast changes for suppliers.|Justin Z. Ren||||||||||Operations and Information Management Department, The Wharton School, University of Pennsylvania, Philadelphia, Pennsylvania 19104||||||||||USA|||||||||
T|P|0|0|4|1|2002|10.1287/msom.4.1.75.291|Heuristic Methods for Centralized Control of One-Warehouse, N-Retailer Inventory Systems|Sven Axsäter, Johan Marklund, Edward A. Silver|Department of Industrial Management and Logistics, Lund University, P.O. Box 118, 221 00 Lund, Sweden;Leeds School of Business, University of Colorado at Boulder, 419 UBC Boulder, Colorado 80309-0419;Faculty of Management, University of Calgary, 2500 University Drive NW, Calgary, Alberta, Canada T2N 1N4|Supply Chain Inventories; Stochastic Demand; Ordering And Allocation|This paper considers a periodic-review, two-echelon inventory system with one central warehouse and several retailers facing stochastic demand. The retailers replenish their stock from the warehouse, which in turn places orders at an outside supplier with infinite capacity. Transportation times and costs are constant. No ordering costs are considered, but warehouse replenishments must be multiples of a given batch quantity. The objective is to find policies that minimize holding and backorder costs. The standard approach to approximately solve this problem is to use a “balance” assumption, meaning that negative stock allocations to the retailers are possible. This approach may lead to considerable errors for problems with large differences between the retailers in terms of service requirements and demand characteristics. To handle such situations we suggest and evaluate two computationally tractable heuristics: the Virtual Assignment ordering rule for warehouse replenishments and the Two-step Allocation rule for allocating stock from the warehouse to the retailers. Numerical evidence shows that, especially when combining these heuristics, we obtain considerable improvements for many problems over the standard approach. Savings of up to 50% have been recorded.|Sven Axsäter| Johan Marklund| Edward A. Silver||||||||Department of Industrial Management and Logistics, Lund University, P.O. Box 118, 221 00 Lund, Sweden|Leeds School of Business, University of Colorado at Boulder, 419 UBC Boulder, Colorado 80309-0419|Faculty of Management, University of Calgary, 2500 University Drive NW, Calgary, Alberta, Canada T2N 1N4||||||||SWEDEN|USA|CANADA|||||||
T|P+I|0|0|4|2|2002|10.1287/msom.4.2.114.282|Inventory-Service Optimization in Configure-to-Order Systems|Feng Cheng, Markus Ettl, Grace Lin, David D. Yao|IBM Research Division, T.J. Watson Research Center, Yorktown Heights, New York 10598;IBM Research Division, T.J. Watson Research Center, Yorktown Heights, New York 10598;IBM Research Division, T.J. Watson Research Center, Yorktown Heights, New York 10598;IEOR Department, 302 Mudd Building, Columbia University, New York, New York 10027|Supply Chain Optimization; Inventory/Production; assembly systems; Configure-to-Order; postponement; Stochastic Models|This study is motivated by a process-reengineering problem in personal computer (PC) manufacturing, i.e., to move from a build-to-stock operation that is centered around end-product inventory towards a configure-to-order (CTO) operation that eliminates endproduct inventory. In fact, CTO has made irrelevant the notion of preconfigured machine types and focuses instead on maintaining the right amount of inventory at the components. CTO appears to be the ideal operational model that provides both mass customization and a quick response time to order fulfillment. To quantify the inventory-service trade-off in the CTO environment, we develop a nonlinear optimization model with multiple constraints, reflecting the service levels offered to different market segments. To solve the optimization problem, we develop an exact algorithm for the important case of demand in each market segment having (at least) one unique component, and a greedy heuristic for the general (nonunique component) case. Furthermore, we show how to use sensitivity analysis, along with simulation, to fine-tune the solutions. The performance of the model and the solution approach is examined by extensive numerical studies on realistic problem data. We present the major findings in applying our model to study the inventory-service impacts in the reengineering of a PC manufacturing process.|Feng Cheng| Markus Ettl| Grace Lin| David D. Yao|||||||IBM Research Division, T.J. Watson Research Center, Yorktown Heights, New York 10598|IBM Research Division, T.J. Watson Research Center, Yorktown Heights, New York 10598|IBM Research Division, T.J. Watson Research Center, Yorktown Heights, New York 10598|IEOR Department, 302 Mudd Building, Columbia University, New York, New York 10027|||||||USA|USA|USA|USA||||||
T|F|F Subsidies|0|12|4|2010|10.1287/msom.1090.0284|Independence of Capacity Ordering and Financial Subsidies to Risky Suppliers|Volodymyr Babich|McDonough School of Business, Georgetown University, Washington, DC 20057|supply risk; operations and finance interface; bankruptcy; financial defaults; procurement; supplier management; capacity investments; Markov decision processes|The risk of supply disruptions because of suppliers' financial problems plays a prominent role in manufacturers' risk portfolios. Even large suppliers (e.g., Delphi) could file for bankruptcy, and manufacturers' actions, such as financial subsidies to suppliers, profoundly affect suppliers' financial health. Using a dynamic, stochastic, periodic-review model of the manufacturer's joint capacity reservation and financial subsidy decisions and a general firm-value model of the supplier's financial state, this paper addresses the following questions: What is the optimal joint capacity ordering and financial subsidy policy for the manufacturer? Must subsidy and capacity ordering decisions be made jointly? How good are the recommendations from the traditional procurement models, which ignore the benefits of controlling the supplier's financial state through subsidies? The paper presents general assumptions that allow the manufacturer to make ordering decisions independent of subsidy decisions and investigates interactions between ordering and subsidy decisions when these assumptions are violated. Conditions are presented for the optimal subsidy policy to have a “subsidize-up-to” structure and for the optimal ordering decisions to be newsvendor fractiles.|Volodymyr Babich||||||||||McDonough School of Business, Georgetown University, Washington, DC 20057||||||||||USA|||||||||
T|0|0|0|13|1|2011|10.1287/msom.1100.0304|Estimating the Implied Value of the Customer's Waiting Time|Lawrence W. Robinson, Rachel R. Chen|Johnson Graduate School of Management, Cornell University, Ithaca, New York 14853;Graduate School of Management, University of California, Davis, Davis, California 95616|health-care management; service operations|Almost all research in appointment scheduling has focused on the trade-off between customer waiting times and server idle times. In this paper, we present an observation-based method for estimating the relative cost of the customer waiting time, which is a critical parameter for finding the optimal appointment schedule.|Lawrence W. Robinson| Rachel R. Chen|||||||||Johnson Graduate School of Management, Cornell University, Ithaca, New York 14853|Graduate School of Management, University of California, Davis, Davis, California 95616|||||||||USA|USA||||||||
T|P|0|0|15|3|2013|10.1287/msom.2013.0431|Supply Streams|Jing-Sheng Song, Paul Zipkin|Fuqua School of Business, Duke University, Durham, North Carolina 27708;Fuqua School of Business, Duke University, Durham, North Carolina 27708|inventory/production; multiechelon; uncertainty; probability; diffusion; partial differential equations|A supply stream is a continuous version of a supply chain. It is like a series inventory system, but stock can be held at any point along a continuum, not just at discrete stages. We assume stationary parameters and aim to minimize the long-run average total cost. We show that a stationary continuous-stage echelon base-stock policy is optimal. That is, at each geographic point along the supply stream, there is a target echelon inventory level, and the optimal policy at all times is to order and dispatch material so as to move the echelon inventory position as close as possible to this target. We establish this result by showing that the solutions to certain discrete-stage systems converge monotonically to a limit, as the distances between the stages become small, and this limit solves the continuous-stage system. With demand approximated by a Brownian motion, we show that, in the continuous-stage limit, the supply stream model is equivalent to one describing first-passage times. This linkage leads to some interesting and useful results. Specifically, we obtain a partial differential equation that characterizes the optimal cost function, and we find a closed-form expression for the optimal echelon base-stock levels in a certain special case, the first in the inventory literature. These expressions demonstrate that the well-known square-root law for safety stock does not apply in this context.|Jing-Sheng Song| Paul Zipkin|||||||||Fuqua School of Business, Duke University, Durham, North Carolina 27708|Fuqua School of Business, Duke University, Durham, North Carolina 27708|||||||||USA|USA||||||||
EM|0|0|0|9|4|2007|10.1287/msom.1070.0168|Strengthening the Empirical Base of Operations Management|Marshall Fisher|Operations and Information Management Department, The Wharton School, University of Pennsylvania, Philadelphia, Pennsylvania 19104|empirical research; econometrics; experiments; case research; data sources|Isuggest that the prospering fields of physics, medicine, and finance illustrate the value of a strong empirical dimension to research that is well integrated with theoretical research. I use empirical research in these fields to formulate a framework for classifying empirical research and illustrate that framework with a few selected examples in operations management. I offer some advice on data sources and approaches to conducting empirical research and suggest ways strengthening empirical research in operations management. This is obviously a partial treatment of a large subject and represents my personal point of view. This paper should encourage comments by others to further develop the topic and to offer alternative points of view.|Marshall Fisher||||||||||Operations and Information Management Department, The Wharton School, University of Pennsylvania, Philadelphia, Pennsylvania 19104||||||||||USA|||||||||
T|I|dEMand update|0|19|2|2017|10.1287/msom.2016.0604|Is Reshoring Better Than Offshoring? The Effect of Offshore Supply Dependence|Li Chen, Bin Hu|Samuel Curtis Johnson Graduate School of Management, Cornell University, Ithaca, New York 14853;Kenan-Flagler Business School, University of North Carolina, Chapel Hill, North Carolina 27599|offshoring; reshoring; offshore supply dependence; responsiveness; demand update; pooling|In this paper we investigate the effect of offshore supply dependence (OSD) on offshoring–reshoring profit comparisons. We find that OSD hampers a reshoring manufacturer’s responsiveness to demand information updates and may significantly affect offshoring–reshoring comparisons, such that reshoring may yield lower profits than offshoring in many cases, including when offshoring has no baseline-cost advantage. We then show that OSD also affects how salient costs such as customs duties and shipping costs influence offshoring–reshoring profit comparisons. We further identify common-component designs as a mitigating measure to make reshoring more appealing under OSD, and numerically confirm the robustness of our results.|Li Chen| Bin Hu|||||||||Samuel Curtis Johnson Graduate School of Management, Cornell University, Ithaca, New York 14853|Kenan-Flagler Business School, University of North Carolina, Chapel Hill, North Carolina 27599|||||||||USA|USA||||||||
T|P|0|0|10|2|2008|10.1287/msom.1070.0164|Cooperation Between Multiple Newsvendors with Warehouses|Ulaş Özen, Jan Fransoo, Henk Norde, Marco Slikker|Department of Technology Management, Technische Universiteit Eindhoven, NL-5600 MB Eindhoven, The Netherlands;Department of Technology Management, Technische Universiteit Eindhoven, NL-5600 MB Eindhoven, The Netherlands;CentER and Department of Econometrics and OR, Tilburg University, NL-5000 LE Tilburg, The Netherlands;Department of Technology Management, Technische Universiteit Eindhoven, NL-5600 MB Eindhoven, The Netherlands|supply chain management; newsvendor; warehouse; game theory; balancedness; strong Nash equilibrium|This study considers a supply chain that consists of n retailers, each facing a newsvendor problem, and m warehouses. The retailers are supplied with a single product via some warehouses. In these warehouses, the ordered amounts of goods of these retailers become available after some lead time. At the time that the goods arrive at the warehouses, demand realizations are known by the retailers. The retailers can increase their expected joint profits if they can coordinate their orders and make allocations after demand realization. For this setting, we consider an associated cooperative game between the retailers. We show that this associated cooperative game has a nonempty core. Finally, we introduce a noncooperative game, where the retailers decide on their order quantities individually, and show that the set of payoff vectors resulting from strong Nash equilibria corresponds to the core of the associated cooperative game.|Ulaş Özen| Jan Fransoo| Henk Norde| Marco Slikker|||||||Department of Technology Management, Technische Universiteit Eindhoven, NL-5600 MB Eindhoven, The Netherlands|Department of Technology Management, Technische Universiteit Eindhoven, NL-5600 MB Eindhoven, The Netherlands|CentER and Department of Econometrics and OR, Tilburg University, NL-5000 LE Tilburg, The Netherlands|Department of Technology Management, Technische Universiteit Eindhoven, NL-5600 MB Eindhoven, The Netherlands|||||||NETHERLANDS|NETHERLANDS|NETHERLANDS|NETHERLANDS||||||
